order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-000095,CUST-0320,2024-07-14,Adjustable Dumbbell,Sports,1,25.14,25.14
ORD-000096,CUST-0484,2024-10-24,Running Shoes,Clothing,3,30.92,92.76
ORD-000097,CUST-0545,2023-04-10,Adjustable Dumbbell,Sports,1,25.31,25.31
ORD-000098,CUST-0554,2023-04-24,Running Shoes,Clothing,1,61.28,61.28
ORD-000099,CUST-0405,2023-08-03,Electric Kettle,Home & Kitchen,1,20.70,20.70
ORD-000100,CUST-0019,2023-06-21,Smart Watch,Electronics,1,349.34,349.34
ORD-000101,CUST-0231,2023-11-12,Bluetooth Speaker,Electronics,2,133.23,266.46
ORD-000102,CUST-0090,2023-09-17,Yoga Leggings,Clothing,1,21.17,21.17
ORD-000103,CUST-0231,2023-12-14,Wireless Headphones,Electronics,1,41.17,41.17
ORD-000104,CUST-0093,2024-08-21,Water Bottle,Sports,2,41.60,83.20
ORD-000105,CUST-0551,2023-12-03,Data Analytics Primer,Books,1,10.07,10.07
ORD-000106,CUST-0044,2023-01-31,Running Shoes,Clothing,3,61.38,184.14
ORD-000107,CUST-0713,2023-12-11,Hair Dryer,Beauty,2,17.90,35.80
ORD-000108,CUST-0024,2023-01-20,Coffee Grinder,Home & Kitchen,2,40.64,81.28
ORD-000109,CUST-0413,2023-12-20,Wireless Headphones,Electronics,1,63.34,63.34
ORD-000110,CUST-0213,2024-12-13,Wireless Headphones,Electronics,1,367.98,367.98
ORD-000111,CUST-0207,2023-12-08,Makeup Brush Set,Beauty,1,36.59,36.59
ORD-000112,CUST-0156,2024-03-29,Cotton Hoodie,Clothing,1,62.02,62.02
ORD-000113,CUST-0093,2024-01-24,Wireless Headphones,Electronics,1,365.49,365.49
ORD-000114,CUST-0756,2024-10-10,Electric Kettle,Home & Kitchen,2,263.72,527.44
ORD-000115,CUST-0043,2024-05-01,Air Fryer,Home & Kitchen,1,255.61,255.61
ORD-000116,CUST-0254,2023-11-07,Python Crash Course,Books,1,10.30,10.30
ORD-000117,CUST-0138,2024-12-26,Air Fryer,Home & Kitchen,1,261.57,261.57
ORD-000118,CUST-0225,2024-09-07,Vitamin C Serum,Beauty,2,19.58,39.16
ORD-000119,CUST-0063,2024-03-15,Air Fryer,Home & Kitchen,2,20.57,41.14
ORD-000120,CUST-0327,2023-02-17,Cotton Hoodie,Clothing,1,61.46,61.46
ORD-000121,CUST-0129,2024-12-31,Robot Vacuum,Home & Kitchen,1,261.03,261.03
ORD-000122,CUST-0418,2024-10-29,Business Handbook,Books,1,18.28,18.28
ORD-000123,CUST-0614,2024-10-19,Bluetooth Speaker,Electronics,1,62.53,62.53
ORD-000124,CUST-0670,2024-03-23,USB-C Hub,Electronics,2,351.68,703.36
ORD-000125,CUST-0052,2024-11-20,Cotton Hoodie,Clothing,1,31.37,31.37
ORD-000126,CUST-0007,2024-05-21,Coffee Grinder,Home & Kitchen,2,124.77,249.54
ORD-000127,CUST-0120,2023-06-07,Running Shoes,Clothing,2,58.50,117.00
ORD-000128,CUST-0437,2024-09-02,Coffee Grinder,Home & Kitchen,3,263.59,790.77
ORD-000129,CUST-0127,2024-06-06,Healthy Meal Prep,Books,2,26.12,52.24
ORD-000130,CUST-0410,2024-03-31,USB-C Hub,Electronics,3,62.44,187.32
ORD-000131,CUST-0001,2024-12-24,Business Handbook,Books,2,24.50,49.00
ORD-000132,CUST-0052,2024-08-12,Business Handbook,Books,1,18.31,18.31
ORD-000133,CUST-0024,2023-03-01,Finance Basics,Books,1,7.25,7.25
ORD-000134,CUST-0357,2024-05-17,Graphic T-Shirt,Clothing,2,21.09,42.18
ORD-000135,CUST-0444,2023-07-12,Air Fryer,Home & Kitchen,2,39.91,79.82
ORD-000136,CUST-0328,2023-11-27,Vitamin C Serum,Beauty,4,13.43,53.72
ORD-000137,CUST-0009,2024-10-20,Coffee Grinder,Home & Kitchen,1,121.13,121.13
ORD-000138,CUST-0002,2024-06-04,Wireless Headphones,Electronics,2,92.11,184.22
ORD-000139,CUST-0589,2023-05-25,Bed Sheet Set,Home & Kitchen,1,41.63,41.63
ORD-000140,CUST-0070,2023-08-20,Vitamin C Serum,Beauty,1,18.24,18.24
ORD-000141,CUST-0279,2024-10-02,Cotton Hoodie,Clothing,2,20.17,40.34
ORD-000142,CUST-0806,2023-12-03,Yoga Mat,Sports,1,68.58,68.58
ORD-000143,CUST-0615,2024-02-28,Wireless Headphones,Electronics,1,194.22,194.22
ORD-000144,CUST-0090,2023-11-09,Vitamin C Serum,Beauty,1,8.18,8.18
ORD-000145,CUST-0017,2024-11-29,Smart Watch,Electronics,1,57.29,57.29
ORD-000146,CUST-0087,2024-12-05,Graphic T-Shirt,Clothing,1,19.78,19.78
ORD-000147,CUST-0382,2023-09-23,Air Fryer,Home & Kitchen,3,239.97,719.91
ORD-000148,CUST-0132,2023-11-20,Cotton Hoodie,Clothing,1,46.57,46.57
ORD-000149,CUST-0049,2023-10-18,Air Fryer,Home & Kitchen,1,118.83,118.83
ORD-000150,CUST-0257,2024-06-27,Bed Sheet Set,Home & Kitchen,2,126.28,252.56
ORD-000151,CUST-0050,2024-09-15,Mechanical Keyboard,Electronics,1,59.26,59.26
ORD-000152,CUST-0589,2023-09-15,Air Fryer,Home & Kitchen,1,20.93,20.93
ORD-000153,CUST-0389,2023-08-21,Sunscreen SPF 50,Beauty,1,36.17,36.17
ORD-000154,CUST-0283,2023-12-10,Wireless Headphones,Electronics,2,369.80,739.60
ORD-000155,CUST-0176,2023-08-10,Running Shoes,Clothing,1,47.12,47.12
ORD-000156,CUST-0056,2024-08-22,Vitamin C Serum,Beauty,1,61.54,61.54
ORD-000157,CUST-0219,2024-07-07,Body Lotion,Beauty,3,24.62,73.86
ORD-000158,CUST-0806,2023-05-16,Resistance Bands,Sports,1,17.58,17.58
ORD-000159,CUST-0202,2023-12-16,Cotton Hoodie,Clothing,1,73.88,73.88
ORD-000160,CUST-0330,2023-07-22,Business Handbook,Books,2,10.55,21.10
ORD-000161,CUST-0358,2024-01-21,Smart Watch,Electronics,1,134.01,134.01
ORD-000162,CUST-0008,2024-08-25,Wireless Headphones,Electronics,2,131.29,262.58
ORD-000163,CUST-0019,2023-04-15,Bluetooth Speaker,Electronics,2,84.02,168.04
ORD-000164,CUST-0420,2023-03-19,Resistance Bands,Sports,2,37.28,74.56
ORD-000165,CUST-0188,2024-07-21,Bluetooth Speaker,Electronics,1,355.13,355.13
ORD-000166,CUST-0470,2023-01-21,Sunscreen SPF 50,Beauty,2,24.82,49.64
ORD-000167,CUST-0744,2024-03-26,Cotton Hoodie,Clothing,3,84.44,253.32
ORD-000168,CUST-0054,2023-07-12,Bluetooth Speaker,Electronics,1,134.31,134.31
ORD-000169,CUST-0103,2023-08-22,Air Fryer,Home & Kitchen,1,41.91,41.91
ORD-000170,CUST-0426,2023-10-19,Makeup Brush Set,Beauty,3,22.90,68.70
ORD-000171,CUST-0041,2023-10-25,Denim Jacket,Clothing,2,46.47,92.94
ORD-000172,CUST-0001,2024-04-22,Coffee Grinder,Home & Kitchen,1,20.74,20.74
ORD-000173,CUST-0496,2024-10-10,Healthy Meal Prep,Books,1,24.43,24.43
ORD-000174,CUST-0223,2024-11-30,Vitamin C Serum,Beauty,1,13.57,13.57
ORD-000175,CUST-0671,2023-12-02,Rain Jacket,Clothing,2,78.81,157.62
ORD-000176,CUST-0718,2024-11-28,Business Handbook,Books,2,25.67,51.34
ORD-000177,CUST-0040,2024-07-23,Cotton Hoodie,Clothing,1,80.42,80.42
ORD-000178,CUST-0218,2024-10-26,Graphic T-Shirt,Clothing,3,76.61,229.83
ORD-000179,CUST-0018,2024-12-09,Rain Jacket,Clothing,1,20.44,20.44
ORD-000180,CUST-0140,2024-07-16,Vitamin C Serum,Beauty,1,18.86,18.86
ORD-000181,CUST-0002,2024-12-11,Cotton Hoodie,Clothing,1,42.29,42.29
ORD-000182,CUST-0347,2024-02-02,USB-C Hub,Electronics,1,63.28,63.28
ORD-000183,CUST-0017,2023-11-20,Mechanical Keyboard,Electronics,2,89.57,179.14
ORD-000184,CUST-0412,2024-01-17,Yoga Mat,Sports,2,40.83,81.66
ORD-000185,CUST-0575,2024-10-13,Yoga Mat,Sports,1,24.54,24.54
ORD-000186,CUST-0679,2024-07-19,Wireless Headphones,Electronics,1,335.52,335.52
ORD-000187,CUST-0088,2024-08-01,Robot Vacuum,Home & Kitchen,3,264.96,794.88
ORD-000188,CUST-0062,2024-11-20,Air Fryer,Home & Kitchen,1,37.12,37.12
ORD-000189,CUST-0401,2024-11-30,Coffee Grinder,Home & Kitchen,2,38.15,76.30
ORD-000190,CUST-0041,2024-12-15,Trail Backpack,Sports,2,24.55,49.10
ORD-000191,CUST-0143,2024-11-08,Electric Kettle,Home & Kitchen,1,261.10,261.10
ORD-000192,CUST-0020,2023-06-04,Air Fryer,Home & Kitchen,1,19.82,19.82
ORD-000193,CUST-0348,2024-08-26,Coffee Grinder,Home & Kitchen,1,125.02,125.02
ORD-000194,CUST-0148,2023-08-10,Mechanical Keyboard,Electronics,1,335.29,335.29
ORD-000195,CUST-0324,2024-12-20,Face Moisturizer,Beauty,1,24.31,24.31
ORD-000196,CUST-0667,2023-12-13,Coffee Grinder,Home & Kitchen,1,19.47,19.47
ORD-000197,CUST-0134,2023-08-12,Cotton Hoodie,Clothing,1,62.76,62.76
ORD-000198,CUST-0505,2024-08-08,Hair Dryer,Beauty,1,13.55,13.55
ORD-000199,CUST-0163,2024-01-03,Resistance Bands,Sports,1,17.85,17.85
ORD-000200,CUST-0122,2024-09-28,Makeup Brush Set,Beauty,1,55.99,55.99
ORD-000201,CUST-0106,2023-12-14,Makeup Brush Set,Beauty,1,25.28,25.28
ORD-000202,CUST-0382,2024-11-02,Cotton Hoodie,Clothing,1,78.68,78.68
ORD-000203,CUST-0004,2024-11-28,Air Fryer,Home & Kitchen,2,124.25,248.50
ORD-000204,CUST-0002,2023-02-27,Bluetooth Speaker,Electronics,1,41.92,41.92
ORD-000205,CUST-0154,2023-08-07,Air Fryer,Home & Kitchen,2,21.04,42.08
ORD-000206,CUST-0091,2023-11-17,Graphic T-Shirt,Clothing,3,61.32,183.96
ORD-000207,CUST-0001,2024-12-22,Robot Vacuum,Home & Kitchen,1,78.84,78.84
ORD-000208,CUST-0009,2023-12-17,Foam Roller,Sports,2,17.08,34.16
ORD-000209,CUST-0004,2023-03-19,Cotton Hoodie,Clothing,1,59.91,59.91
ORD-000210,CUST-0743,2024-10-31,Denim Jacket,Clothing,1,28.06,28.06
ORD-000211,CUST-0202,2023-12-08,Running Shoes,Clothing,1,30.02,30.02
ORD-000212,CUST-0320,2023-12-11,Body Lotion,Beauty,2,24.91,49.82
ORD-000213,CUST-0172,2024-03-22,Yoga Leggings,Clothing,2,81.38,162.76
ORD-000214,CUST-0681,2023-03-09,Kitchen Knife Set,Home & Kitchen,1,76.72,76.72
ORD-000215,CUST-0587,2023-12-10,Air Fryer,Home & Kitchen,2,41.84,83.68
ORD-000216,CUST-0001,2023-02-04,Mechanical Keyboard,Electronics,3,207.41,622.23
ORD-000217,CUST-0349,2023-01-20,Graphic T-Shirt,Clothing,1,20.99,20.99
ORD-000218,CUST-0762,2023-08-09,Business Handbook,Books,1,6.86,6.86
ORD-000219,CUST-0023,2023-02-24,Foam Roller,Sports,1,17.71,17.71
ORD-000220,CUST-0455,2024-12-20,Vitamin C Serum,Beauty,2,19.92,39.84
ORD-000221,CUST-0196,2023-11-02,Air Fryer,Home & Kitchen,1,126.26,126.26
ORD-000222,CUST-0059,2024-06-05,Yoga Leggings,Clothing,2,20.26,40.52
ORD-000223,CUST-0528,2024-09-27,Cotton Hoodie,Clothing,2,27.83,55.66
ORD-000224,CUST-0176,2023-08-30,Kitchen Knife Set,Home & Kitchen,2,41.77,83.54
ORD-000225,CUST-0808,2024-12-13,Air Fryer,Home & Kitchen,1,116.34,116.34
ORD-000226,CUST-0180,2024-12-14,Resistance Bands,Sports,2,10.03,20.06
ORD-000227,CUST-0108,2024-11-20,Robot Vacuum,Home & Kitchen,1,124.81,124.81
ORD-000228,CUST-0038,2023-03-24,Yoga Leggings,Clothing,1,20.10,20.10
ORD-000229,CUST-0125,2023-11-04,Water Bottle,Sports,2,17.49,34.98
ORD-000230,CUST-0474,2023-09-25,Vitamin C Serum,Beauty,3,63.27,189.81
ORD-000231,CUST-0131,2023-02-04,Resistance Bands,Sports,1,61.50,61.50
ORD-000232,CUST-0018,2024-11-03,Cotton Hoodie,Clothing,3,55.85,167.55
ORD-000233,CUST-0115,2024-05-05,Air Fryer,Home & Kitchen,1,117.61,117.61
ORD-000234,CUST-0236,2023-12-01,Graphic T-Shirt,Clothing,2,77.78,155.56
ORD-000235,CUST-0599,2024-11-02,Graphic T-Shirt,Clothing,2,80.58,161.16
ORD-000236,CUST-0189,2023-04-20,Air Fryer,Home & Kitchen,3,256.13,768.39
ORD-000237,CUST-0001,2024-06-01,Sunscreen SPF 50,Beauty,2,19.60,39.20
ORD-000238,CUST-0806,2023-12-21,Water Bottle,Sports,2,39.73,79.46
ORD-000239,CUST-0599,2024-05-25,Mechanical Keyboard,Electronics,4,38.41,153.64
ORD-000240,CUST-0145,2023-03-12,Smart Watch,Electronics,1,137.17,137.17
ORD-000241,CUST-0011,2024-09-15,Foam Roller,Sports,1,65.15,65.15
ORD-000242,CUST-0637,2023-07-18,Air Fryer,Home & Kitchen,4,256.33,1025.32
ORD-000243,CUST-0005,2023-04-05,Vitamin C Serum,Beauty,2,8.36,16.72
ORD-000244,CUST-0481,2024-03-24,Yoga Mat,Sports,1,15.58,15.58
ORD-000245,CUST-0068,2024-03-16,Electric Kettle,Home & Kitchen,2,246.33,492.66
ORD-000246,CUST-0533,2023-11-29,Face Moisturizer,Beauty,1,25.98,25.98
ORD-000247,CUST-0022,2023-12-02,Water Bottle,Sports,4,25.65,102.60
ORD-000248,CUST-0589,2024-09-12,Bluetooth Speaker,Electronics,2,41.07,82.14
ORD-000249,CUST-0334,2024-11-03,USB-C Hub,Electronics,4,124.95,499.80
ORD-000250,CUST-0012,2024-07-17,Coffee Grinder,Home & Kitchen,1,19.41,19.41
ORD-000251,CUST-0235,2024-09-02,Sunscreen SPF 50,Beauty,1,60.95,60.95
ORD-000252,CUST-0339,2023-09-16,Makeup Brush Set,Beauty,1,7.81,7.81
ORD-000253,CUST-0050,2023-09-30,Yoga Leggings,Clothing,1,30.55,30.55
ORD-000254,CUST-0603,2023-04-15,Face Moisturizer,Beauty,2,36.94,73.88
ORD-000255,CUST-0124,2024-03-19,Denim Jacket,Clothing,1,79.67,79.67
ORD-000256,CUST-0570,2024-05-23,Denim Jacket,Clothing,1,31.66,31.66
ORD-000257,CUST-0548,2023-01-07,Rain Jacket,Clothing,1,28.02,28.02
ORD-000258,CUST-0010,2024-05-18,Vitamin C Serum,Beauty,1,25.83,25.83
ORD-000259,CUST-0126,2023-12-14,Data Analytics Primer,Books,1,10.24,10.24
ORD-000260,CUST-0236,2023-12-30,Water Bottle,Sports,1,16.64,16.64
ORD-000261,CUST-0047,2023-03-21,Cotton Hoodie,Clothing,2,19.41,38.82
ORD-000262,CUST-0394,2024-01-27,Coffee Grinder,Home & Kitchen,2,74.22,148.44
ORD-000263,CUST-0082,2023-04-06,Business Handbook,Books,1,10.21,10.21
ORD-000264,CUST-0144,2023-09-19,Trail Backpack,Sports,1,9.67,9.67
ORD-000265,CUST-0091,2024-04-05,Running Shoes,Clothing,1,28.48,28.48
ORD-000266,CUST-0036,2023-12-28,Hair Dryer,Beauty,1,13.53,13.53
ORD-000267,CUST-0814,2023-11-24,Makeup Brush Set,Beauty,1,36.63,36.63
ORD-000268,CUST-0124,2024-03-11,Yoga Leggings,Clothing,2,43.41,86.82
ORD-000269,CUST-0078,2023-03-08,Kitchen Knife Set,Home & Kitchen,1,241.51,241.51
ORD-000270,CUST-0694,2024-07-21,Running Shoes,Clothing,1,45.26,45.26
ORD-000271,CUST-0013,2024-09-07,Air Fryer,Home & Kitchen,1,19.25,19.25
ORD-000272,CUST-0033,2024-11-20,Wireless Headphones,Electronics,1,93.11,93.11
ORD-000273,CUST-0802,2024-11-21,Python Crash Course,Books,2,10.04,20.08
ORD-000274,CUST-0517,2024-06-26,Kitchen Knife Set,Home & Kitchen,2,18.67,37.34
ORD-000275,CUST-0384,2024-10-08,Cotton Hoodie,Clothing,2,46.20,92.40
ORD-000276,CUST-0222,2023-04-20,Denim Jacket,Clothing,4,78.29,313.16
ORD-000277,CUST-0298,2024-01-09,Wireless Headphones,Electronics,1,129.53,129.53
ORD-000278,CUST-0509,2023-09-16,Running Shoes,Clothing,1,47.04,47.04
ORD-000279,CUST-0030,2023-05-04,Face Moisturizer,Beauty,1,19.14,19.14
ORD-000280,CUST-0520,2023-11-16,Body Lotion,Beauty,2,8.33,16.66
ORD-000281,CUST-0368,2024-02-17,Wireless Headphones,Electronics,2,88.30,176.60
ORD-000282,CUST-0580,2023-07-02,Bluetooth Speaker,Electronics,1,207.26,207.26
ORD-000283,CUST-0621,2023-05-03,Adjustable Dumbbell,Sports,1,40.99,40.99
ORD-000284,CUST-0130,2024-01-28,Wireless Headphones,Electronics,1,126.58,126.58
ORD-000285,CUST-0050,2023-11-04,Mechanical Keyboard,Electronics,3,63.31,189.93
ORD-000286,CUST-0359,2024-01-29,Air Fryer,Home & Kitchen,1,79.16,79.16
ORD-000287,CUST-0034,2023-11-11,Bluetooth Speaker,Electronics,1,92.75,92.75
ORD-000288,CUST-0080,2024-08-22,Cotton Hoodie,Clothing,1,31.04,31.04
ORD-000289,CUST-0260,2024-06-15,Smart Watch,Electronics,1,83.92,83.92
ORD-000290,CUST-0693,2023-11-29,Mechanical Keyboard,Electronics,2,333.63,667.26
ORD-000291,CUST-0650,2023-06-18,Body Lotion,Beauty,1,26.42,26.42
ORD-000292,CUST-0506,2024-12-23,Coffee Grinder,Home & Kitchen,1,40.85,40.85
ORD-000293,CUST-0441,2024-12-15,Running Shoes,Clothing,1,63.54,63.54
ORD-000294,CUST-0174,2023-11-23,Data Analytics Primer,Books,1,24.13,24.13
ORD-000295,CUST-0117,2024-07-29,USB-C Hub,Electronics,1,63.22,63.22
ORD-000296,CUST-0332,2023-05-17,Graphic T-Shirt,Clothing,1,80.55,80.55
ORD-000297,CUST-0753,2023-12-16,Mechanical Keyboard,Electronics,2,39.64,79.28
ORD-000298,CUST-0111,2023-05-10,Smart Watch,Electronics,1,353.31,353.31
ORD-000299,CUST-0229,2023-12-04,Healthy Meal Prep,Books,1,7.38,7.38
ORD-000300,CUST-0530,2023-02-18,Running Shoes,Clothing,1,84.39,84.39
ORD-000301,CUST-0013,2023-11-21,Bed Sheet Set,Home & Kitchen,3,116.94,350.82
ORD-000302,CUST-0099,2023-12-01,Graphic T-Shirt,Clothing,1,42.98,42.98
ORD-000303,CUST-0178,2024-08-03,Hair Dryer,Beauty,2,18.10,36.20
ORD-000304,CUST-0042,2023-03-30,Bed Sheet Set,Home & Kitchen,1,20.75,20.75
ORD-000305,CUST-0394,2024-12-14,Vitamin C Serum,Beauty,1,8.13,8.13
ORD-000306,CUST-0548,2024-11-24,Portable Charger,Electronics,3,87.05,261.15
